State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,Pop_proportion,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured
27,93,Meeker,Minnesota,MN,23371,7.7,24.7,59.0,13.299999999999999,3.0,98.8,0.3,0.19999999999999998,0.5,2.7999999999999994,0.007884676004827415,24.6,84.0,25.5,23.18611111111111,21.9,5.1,9.0
27,95,Mille Lacs,Minnesota,MN,25680,8.7,24.2,60.8,12.5,2.5,93.7,0.4,4.7,0.30000000000000004,1.4,0.008663663506224295,22.2,86.4,19.8,23.18611111111111,26.9,7.0,9.19
27,97,Morrison,Minnesota,MN,32788,9.4,25.4,59.4,12.599999999999998,2.6,98.60000000000001,0.3,0.3,0.3,0.8,0.011061689993850553,20.1,72.0,24.2,22.7,23.8,7.0,11.61
27,99,Mower,Minnesota,MN,38799,9.2,25.100000000000005,56.39999999999999,14.5,4.0,96.1,1.3,0.30000000000000004,1.5,6.6,0.01308962151004659,14.7,72.7,25.8,31.3,18.7,5.9,9.21
27,101,Murray,Minnesota,MN,8852,7.5,22.099999999999998,56.300000000000004,17.200000000000003,4.300000000000001,98.9,0.2,0.3,0.3,2.2,0.0029863998970832348,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,5.9,11.08
27,103,Nicollet,Minnesota,MN,30848,7.5,25.2,63.400000000000006,9.5,1.9,96.5,1.5,0.20000000000000004,1.3,2.2999999999999994,0.010407192049844513,12.9,72.2,23.5,23.0,15.7,3.3,7.05
27,105,Nobles,Minnesota,MN,20508,9.7,26.3,57.099999999999994,13.1,3.6,93.5,1.4000000000000001,0.6,4.0,14.5,0.00691878548230716,14.9,78.12142857142857,22.79230769230769,23.18611111111111,15.4,4.7,13.27
27,107,Norman,Minnesota,MN,7003,9.8,23.299999999999994,56.199999999999996,17.199999999999996,3.3000000000000003,95.7,0.2,2.5,0.5,3.3000000000000003,0.002362602629832116,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,6.062162162162164,12.64
27,109,Olmsted,Minnesota,MN,135189,6.8,26.0,62.4,9.6,1.9,89.9,3.6,0.3,5.2,2.700000000000001,0.04560872296506839,14.1,70.0,21.9,21.4,14.6,3.5,6.91
27,111,Otter Tail,Minnesota,MN,57658,9.6,22.799999999999997,58.0,15.8,3.3,98.1,0.4,0.5000000000000001,0.5000000000000001,1.8,0.019452083739948615,23.9,85.9,23.5,31.4,19.8,5.5,11.33
27,113,Pennington,Minnesota,MN,13608,9.5,24.3,60.300000000000004,12.4,3.0,96.70000000000002,0.4000000000000001,1.4000000000000001,0.8999999999999999,1.7999999999999998,0.0045909319701207246,19.0,78.12142857142857,22.79230769230769,20.4,20.3,5.4,9.35
27,115,Pine,Minnesota,MN,28485,10.7,22.6,61.8,13.2,2.3,94.7,1.6,2.7,0.4,1.8,0.009609986564439217,24.7,78.12142857142857,25.6,23.18611111111111,25.8,9.5,12.09
