State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic
29,35,Carter,Missouri,MO,5910,1146.54,1453.86,3498.72,851.04,106.38,5726.79,5.91,88.65,11.82,70.92
29,37,Cass,Missouri,MO,94232,6973.168000000001,24971.48,58046.912000000004,9988.591999999999,1319.2479999999998,89143.472,2638.4959999999996,565.3919999999999,659.6239999999999,2732.728
29,39,Cedar,Missouri,MO,14160,2237.28,3270.96,7972.08,2520.48,396.48,13791.84,42.48,99.12,84.96,212.4
29,41,Chariton,Missouri,MO,8124,885.5160000000001,1714.1640000000002,4638.804,1446.0720000000001,324.96,7823.411999999999,259.968,16.248,8.124,56.867999999999995
29,43,Christian,Missouri,MO,67266,6255.738,17287.362,42781.17600000001,6323.004,807.192,65584.35,336.33,336.33,269.064,1143.522
29,45,Clark,Missouri,MO,7323,915.375,1728.228,4386.477,1025.22,175.752,7249.77,14.646,21.969,7.323,58.584
29,47,Clay,Missouri,MO,202078,13337.147999999997,52338.20199999999,128117.45199999999,19197.41,2424.9359999999997,185709.68200000003,8083.12,1010.39,3839.4819999999995,8689.354
29,49,Clinton,Missouri,MO,20715,1781.49,5095.89,12781.155,2465.085,393.585,20052.12,310.725,62.145,82.86,290.01
29,51,Cole,Missouri,MO,72757,6548.13,17679.951,46709.994000000006,7130.186000000001,1236.869,63516.861,7421.213999999999,291.028,800.3270000000001,1236.869
29,53,Cooper,Missouri,MO,17294,1936.9279999999999,4029.502,10791.455999999998,2023.398,449.644,15495.423999999999,1539.1660000000002,69.176,69.176,242.11599999999999
29,55,Crawford,Missouri,MO,23932,3470.14,5911.204000000001,14215.608,3374.4120000000003,430.776,23573.02,47.864000000000004,95.72800000000001,47.864000000000004,358.98
29,57,Dade,Missouri,MO,7830,1017.9,1746.09,4533.57,1370.25,180.09,7681.23,31.32,46.98,15.66,93.96
29,59,Dallas,Missouri,MO,16437,2514.861,4257.183,9730.704,2103.936,328.74,16042.511999999999,32.874,131.496,16.437,262.992
29,61,Daviess,Missouri,MO,8121,1153.182,2160.186,4653.333,1120.698,194.90399999999997,8056.032000000001,0.0,32.484,24.362999999999996,73.089
29,63,DeKalb,Missouri,MO,12342,1666.17,2295.612,8454.27,1357.62,234.498,10836.275999999998,1271.226,98.736,49.368,148.10399999999998
29,65,Dent,Missouri,MO,15083,2413.28,3574.671,8853.721000000001,2277.533,377.075,14690.842000000002,60.33200000000001,135.747,45.248999999999995,120.66400000000002
29,67,Douglas,Missouri,MO,13594,2310.98,3167.402,8210.776,1903.16,312.662,13199.774,13.594000000000001,149.53400000000002,27.188000000000002,149.53400000000002
29,69,Dunklin,Missouri,MO,32545,6671.725,8526.79,18876.1,4426.12,715.99,28965.05,3059.23,97.635,97.635,1269.255
29,71,Franklin,Missouri,MO,99090,8323.56,25664.31,61138.53,10800.81,1486.35,96910.02,891.81,198.18,297.27,891.81
29,73,Gasconade,Missouri,MO,15745,1527.265,3605.605,9242.315,2471.965,409.37,15571.805,31.49,15.745,47.235,125.96
29,75,Gentry,Missouri,MO,6555,740.715,1573.2,3533.145,1193.01,255.645,6469.785,19.665,26.22,32.775,45.885
29,77,Greene,Missouri,MO,250784,31348.0,58181.888,157993.92,29592.512000000002,5266.464,235486.176,6269.6,1755.4879999999998,3260.192,5517.2480000000005
29,79,Grundy,Missouri,MO,10327,1466.434,2437.172,5772.793,1776.244,340.791,10161.768,51.635,51.635,20.654,237.521
29,81,Harrison,Missouri,MO,8876,1180.508,2005.976,5023.816000000001,1526.6719999999998,319.536,8778.364,17.752,8.876,17.752,115.388
29,83,Henry,Missouri,MO,22577,3002.7410000000004,5102.402,13297.853000000001,3544.5889999999995,632.156,21922.266999999996,248.347,135.462,67.731,270.924
29,85,Hickory,Missouri,MO,9271,1501.9019999999998,1705.864,5099.05,2197.227,268.859,9141.206,9.271,27.813,9.271,101.98100000000001
29,87,Holt,Missouri,MO,5081,599.558,1127.982,2880.927,853.6080000000001,213.40200000000002,5025.109,10.162,25.405,5.081,25.405
29,89,Howard,Missouri,MO,9957,1174.9260000000002,2419.551,5994.1140000000005,1274.496,278.796,9220.181999999999,627.2909999999999,29.871,9.957,89.61300000000001
29,91,Howell,Missouri,MO,38400,6566.4,9676.8,22233.6,5721.6,806.4,37171.2,153.6,384.0,115.2,499.2
29,93,Iron,Missouri,MO,10273,1808.0480000000002,2486.0660000000003,6071.343000000001,1520.404,195.187,10005.902,174.641,20.546,10.273,61.638000000000005
29,95,Jackson,Missouri,MO,662959,81543.957,175021.17599999998,407056.826,69610.695,11270.303,481308.234,155132.406,3314.795,9944.385,43755.293999999994
29,97,Jasper,Missouri,MO,110624,16482.976000000002,29425.984000000004,66485.024,12500.512000000002,2212.48,104097.18399999998,1880.608,1438.112,995.6160000000001,5531.2
29,99,Jefferson,Missouri,MO,213669,17093.52,55767.609000000004,136748.16,19230.21,1923.021,207899.937,1923.021,641.007,1282.014,2564.028
29,101,Johnson,Missouri,MO,50784,5840.16,13508.544000000002,32247.84,4367.424,660.192,46568.928,2082.144,355.48799999999994,964.896,1371.1680000000001
29,103,Knox,Missouri,MO,4171,604.795,996.8689999999999,2302.3920000000003,734.096,137.643,4145.974,4.171,0.0,4.171,25.026
29,105,Laclede,Missouri,MO,34492,4932.356000000001,8760.967999999999,20729.692,4483.96,517.38,33526.224,206.952,172.46,137.96800000000002,551.8720000000001
29,107,Lafayette,Missouri,MO,33108,3377.0159999999996,8144.568,19798.584,4436.472,695.268,31849.896,761.4839999999999,66.21600000000001,99.324,430.404
29,109,Lawrence,Missouri,MO,37127,5086.398999999999,9727.274,21793.549,4789.383,779.6669999999999,36161.698000000004,148.508,297.016,111.381,1707.8419999999999
29,111,Lewis,Missouri,MO,10186,1354.7380000000003,2546.5,5907.88,1415.854,315.766,9778.56,275.022,30.557999999999996,40.744,81.488
29,113,Lincoln,Missouri,MO,47727,4295.43,12981.743999999999,30163.464,4009.0679999999998,620.451,46008.828,906.813,190.908,95.454,715.905
29,115,Linn,Missouri,MO,13133,1759.8220000000001,3230.7180000000003,7341.347,2088.147,472.788,12883.472999999998,105.06400000000002,52.53200000000001,26.266000000000005,118.197
29,117,Livingston,Missouri,MO,14291,1800.6660000000002,3286.93,8274.489,2243.687,471.60299999999995,13733.650999999998,385.857,57.16400000000001,57.16400000000001,142.91
29,119,McDonald,Missouri,MO,22844,3860.636,6510.54,13797.775999999998,2238.712,319.816,21381.984,68.532,571.1,205.59600000000003,2695.592
29,121,Macon,Missouri,MO,15600,1887.6,3681.6,9001.2,2433.6,483.6,14991.6,390.0,62.4,31.2,140.4
29,123,Madison,Missouri,MO,12151,1822.65,2806.8810000000003,7205.543,1859.103,267.322,12029.49,24.302000000000003,12.151000000000002,36.452999999999996,109.359
29,125,Maries,Missouri,MO,8989,1096.658,2193.316,5402.389,1240.4820000000002,152.813,8827.198,35.956,53.934,8.989,116.85700000000001
29,127,Marion,Missouri,MO,28375,3575.25,7377.5,16571.0,3745.5,681.0,26445.5,1390.375,85.125,113.5,312.12500000000006
29,129,Mercer,Missouri,MO,3595,434.995,790.9,2074.315,589.5799999999999,143.8,3555.455,7.19,28.76,3.595,14.38
29,131,Miller,Missouri,MO,24712,3311.408,6103.8640000000005,14901.336,3212.56,494.24,24267.183999999997,74.136,123.56,49.42400000000001,247.12
29,133,Mississippi,Missouri,MO,13599,2787.795,3413.349,8200.197,1699.875,299.17800000000005,10593.621000000001,2814.993,54.396,54.396,163.188
29,135,Moniteau,Missouri,MO,15084,1583.82,3740.8320000000003,9397.332,1629.0720000000001,331.848,14390.136,512.856,45.251999999999995,60.336000000000006,467.60400000000004
29,137,Monroe,Missouri,MO,9379,937.9,2269.718,5477.335999999999,1359.955,271.991,8938.187,347.023,46.895,9.379000000000001,75.03200000000001
29,139,Montgomery,Missouri,MO,12166,1447.754,2932.0060000000003,7117.11,1776.236,340.64799999999997,11715.858,255.48600000000002,12.166000000000002,72.996,109.494
29,141,Morgan,Missouri,MO,20436,3024.528,4700.28,11587.212,3739.788,408.72,20027.28,102.18,122.616,40.872,183.924
29,143,New Madrid,Missouri,MO,18566,3471.842,4660.066000000001,10953.94,2543.542,408.45200000000006,15669.704000000002,2729.202,18.566000000000003,37.132000000000005,148.52800000000002
29,145,Newton,Missouri,MO,55554,6777.588,14166.27,33665.724,6833.142000000001,888.864,52220.76,444.432,1166.634,666.648,1555.5119999999997
29,147,Nodaway,Missouri,MO,21710,2496.65,4754.49,13959.53,2474.94,521.04,20906.73,390.78,65.13,260.52,173.68
29,149,Oregon,Missouri,MO,10403,1924.555,2392.69,6096.158,1654.0770000000002,260.075,9914.059000000001,10.402999999999999,260.075,20.805999999999997,124.836
29,151,Osage,Missouri,MO,13485,1132.74,3452.16,8064.03,1699.11,269.7,13363.635,26.97,13.485,13.485,80.91
29,153,Ozark,Missouri,MO,9490,1717.69,1973.92,5542.16,1793.61,189.8,9347.65,18.98,47.45,0.0,104.39
29,155,Pemiscot,Missouri,MO,19412,4484.1720000000005,5881.835999999999,10812.484000000002,2310.0280000000002,388.24,14306.644000000002,4911.236000000001,38.824,77.648,349.416
29,157,Perry,Missouri,MO,18571,1782.816,4642.75,11031.173999999999,2469.943,427.133,18273.864,37.142,55.713,148.568,148.568
29,159,Pettis,Missouri,MO,40121,5135.488,10551.823,23470.785,5215.73,882.6620000000001,37793.982,1203.63,240.726,240.726,2407.26
29,161,Phelps,Missouri,MO,42125,5939.625,10110.0,26243.875,4970.750000000001,800.375,39597.5,800.375,210.625,884.625,674.0
29,163,Pike,Missouri,MO,18762,2682.9660000000003,4296.498,11763.774000000001,2288.964,412.764,16960.848,1613.532,56.285999999999994,37.524,469.05
29,165,Platte,Missouri,MO,82085,4514.675,20110.825,54176.1,6895.14,985.02,75436.115,3611.7400000000007,328.34,1559.615,3201.315
29,167,Polk,Missouri,MO,28892,4333.8,7483.027999999999,17017.388,3813.7439999999997,577.84,28140.808000000005,144.46,202.24399999999997,144.46,491.164
29,169,Pulaski,Missouri,MO,44187,5435.001,13786.344,26954.07,3093.09,353.496,35703.096,5567.562,397.68300000000005,1193.049,2827.968
29,171,Putnam,Missouri,MO,5168,713.1840000000001,1224.8159999999998,2883.7439999999997,888.896,170.54399999999998,5152.496,0.0,0.0,10.336000000000002,31.007999999999996
29,173,Ralls,Missouri,MO,9761,878.49,2196.225,6198.235,1190.8419999999999,175.69799999999998,9604.824,107.37100000000001,9.761000000000001,9.761000000000001,58.565999999999995
29,175,Randolph,Missouri,MO,25336,3420.36,6181.9839999999995,15632.312000000002,2964.3119999999994,557.392,23182.44,1722.848,76.008,126.68,380.04
29,177,Ray,Missouri,MO,24101,2024.484,6218.058000000001,14798.014,2699.312,385.616,23377.97,361.515,72.303,48.202,313.313
29,179,Reynolds,Missouri,MO,6585,1191.8850000000002,1442.115,3937.83,1066.77,138.285,6380.865,46.095,52.68,6.585,59.265
29,181,Ripley,Missouri,MO,13851,2645.541,3310.3889999999997,8172.09,2091.501,277.02,13449.320999999998,13.851,180.063,55.404,180.063
29,183,St. Charles,Missouri,MO,329940,16167.060000000003,89413.74,208852.02,28704.779999999995,2969.46,308493.9,11547.9,659.88,4949.1,6598.8
29,185,St. Clair,Missouri,MO,9686,1617.562,2043.746,5540.392000000001,1830.654,271.20799999999997,9482.594000000001,38.744,48.43,48.43,96.86
29,186,Ste. Genevieve,Missouri,MO,18198,1601.4240000000002,4349.321999999999,11191.77,2329.344,327.564,17870.436,181.98,54.593999999999994,36.396,127.38599999999998
29,187,St. Francois,Missouri,MO,61661,8817.523000000001,13873.725,39154.735,7645.964,986.576,58701.272000000004,1973.152,246.644,308.305,616.61
29,189,St. Louis,Missouri,MO,1004666,86401.276,248152.50199999998,614855.5920000001,122569.252,19088.654,746466.838,213993.858,2009.332,29135.314,17079.322
29,195,Saline,Missouri,MO,23075,3068.975,5722.6,13752.7,2976.675,623.0250000000001,21344.375,1246.0500000000002,92.3,138.45,1315.275
29,197,Schuyler,Missouri,MO,4308,585.8879999999999,973.6080000000001,2464.176,723.7440000000001,150.78,4256.304,0.0,4.308,8.616,30.156
29,199,Scotland,Missouri,MO,4928,640.64,1320.704,2749.8239999999996,724.4159999999999,137.984,4898.432,9.856,0.0,9.856,39.424
29,201,Scott,Missouri,MO,41143,6006.878,11026.324,24438.941999999995,4854.874,822.86,35876.696,4772.588,82.286,123.429,534.859
29,203,Shannon,Missouri,MO,8367,1765.4370000000001,2016.4470000000001,5103.87,1104.444,142.239,8007.219,16.734,133.872,8.367,83.67
29,205,Shelby,Missouri,MO,6744,910.44,1584.84,3877.8,1045.32,236.04,6629.352,74.18400000000001,20.232,13.488000000000001,47.20799999999999
29,207,Stoddard,Missouri,MO,29714,4427.386,6893.647999999999,17709.544,4338.244,802.278,28971.15,356.568,89.142,29.714000000000002,297.14
29,209,Stone,Missouri,MO,30931,3928.2369999999996,6402.717,18156.497000000003,5907.821000000001,494.8960000000001,30219.587000000003,92.79299999999999,216.51699999999997,92.79299999999999,494.8960000000001
29,211,Sullivan,Missouri,MO,6907,1015.329,1706.029,3950.804,1008.422,241.745,6803.395,55.256,20.721,13.814,808.1189999999999
29,213,Taney,Missouri,MO,42985,5674.02,10015.505,25791.0,6404.765,816.715,41566.495,386.865,300.895,257.91,1332.535
29,215,Texas,Missouri,MO,24614,4528.976,5562.764,14768.4,3741.328,541.508,23260.23,590.736,246.14,73.842,270.754
29,217,Vernon,Missouri,MO,20441,3066.15,5457.746999999999,11774.016000000001,2718.653,490.584,19868.652,163.52800000000002,143.087,102.205,286.174
29,219,Warren,Missouri,MO,28764,2617.524,7219.764,17891.208,3250.3320000000003,402.69599999999997,27699.731999999996,661.572,86.29199999999999,57.528,604.044
29,221,Washington,Missouri,MO,24032,4397.856000000001,6056.064,15092.095999999998,2619.4880000000003,264.35200000000003,22950.56,648.864,168.224,48.06400000000001,240.32
29,223,Wayne,Missouri,MO,13097,2606.303,2999.2129999999997,7478.387000000001,2331.266,301.231,12782.671999999999,52.388000000000005,52.388000000000005,26.194000000000003,65.485
29,225,Webster,Missouri,MO,34745,4829.555,9415.895,21229.195,3578.735,486.43,33667.905,416.94,243.215,104.235,416.94
29,227,Worth,Missouri,MO,2174,286.968,469.584,1228.31,389.14599999999996,86.96,2145.7380000000003,13.043999999999999,10.87,0.0,6.521999999999999
29,229,Wright,Missouri,MO,18306,3423.222,4777.866,10471.032000000001,2672.676,384.426,17921.574,91.53,109.836,36.612,201.366
29,510,St. Louis City,Missouri,MO,344362,73349.106,91600.29200000002,210749.54400000002,34436.2,7575.964,157029.07200000001,174591.534,1033.086,7231.602000000001,8264.688
30,1,Beaverhead,Montana,MT,8773,1377.361,2052.8819999999996,5360.303000000001,1122.9440000000002,236.871,8544.902,17.546000000000003,140.36800000000002,17.546000000000003,289.50899999999996
30,3,Big Horn,Montana,MT,13149,3155.76,4378.616999999999,7547.526,1091.3670000000002,144.639,4707.342,13.149000000000001,8073.486,52.596000000000004,539.1089999999999
30,5,Blaine,Montana,MT,6629,1471.638,2008.5870000000002,3785.159,729.19,106.06400000000002,3341.0159999999996,19.886999999999997,3181.92,13.258000000000003,99.435
30,7,Broadwater,Montana,MT,4517,587.21,925.985,2719.2340000000004,758.8560000000001,112.925,4422.143,18.068,54.20399999999999,9.034,63.23799999999999
30,9,Carbon,Montana,MT,9902,1109.024,2020.0079999999998,6258.064,1326.8680000000002,287.158,9743.568000000001,19.804000000000002,59.412,29.706,198.04
30,11,Carter,Montana,MT,1320,161.04,262.67999999999995,801.24,216.47999999999996,39.6,1309.44,1.32,5.28,3.96,9.239999999999998
30,13,Cascade,Montana,MT,79569,11060.091,19653.543,48059.676,10025.694,1909.656,72487.359,954.828,3660.1739999999995,636.552,2068.794
30,15,Chouteau,Montana,MT,5463,819.45,1311.12,3135.762,841.302,174.81600000000003,4594.383,5.463000000000001,846.765,16.389,38.241
30,17,Custer,Montana,MT,11267,1566.1130000000003,2647.745,6670.064,1622.448,315.476,10974.058,11.267000000000001,169.005,45.068000000000005,191.539
30,19,Daniels,Montana,MT,1836,218.484,343.332,1064.88,363.528,64.26,1784.592,3.6720000000000006,25.703999999999997,9.18,31.212
30,21,Dawson,Montana,MT,8688,1103.376,1841.856,5256.24,1372.704,217.2,8514.24,26.064,121.63199999999999,8.688,112.944
30,23,Deer Lodge,Montana,MT,8948,1324.3039999999999,1780.6519999999998,5520.916,1377.9920000000002,268.44,8545.34,26.844,214.752,35.792,170.012
30,25,Fallon,Montana,MT,2717,263.549,567.853,1624.766,451.02200000000005,76.076,2684.3959999999997,5.434,16.302,10.868,16.302
30,27,Fergus,Montana,MT,11551,1721.099,2448.812,6734.232999999999,1975.221,392.73400000000004,11181.368,11.551000000000002,196.36700000000002,34.653,115.51
30,29,Flathead,Montana,MT,83172,10479.671999999999,19295.904,52980.564000000006,9481.608,1413.924,80427.32400000001,249.516,998.064,415.86,1497.096
30,31,Gallatin,Montana,MT,78210,8994.15,17597.25,53886.69,5787.54,938.52,75550.86,312.84,782.1,703.89,1720.62
30,33,Garfield,Montana,MT,1199,139.084,270.974,685.828,189.442,51.556999999999995,1182.214,1.199,14.388,2.398,4.796
30,35,Glacier,Montana,MT,13552,3469.312,4363.744000000001,7833.056,1165.472,189.72799999999998,4675.44,13.552,8578.416,13.552,271.04
30,37,Golden Valley,Montana,MT,1159,207.46099999999998,282.796,690.7640000000001,162.26,24.339000000000002,1138.138,0.0,16.226,2.318,16.226
30,39,Granite,Montana,MT,2965,441.785,593.0,1847.195,468.47,56.335,2884.945,0.0,35.58,5.93,38.545
30,41,Hill,Montana,MT,16304,2951.0240000000003,4434.688,9782.4,1728.224,358.68800000000005,12782.336000000001,32.608000000000004,3146.672,48.912,277.168
30,43,Jefferson,Montana,MT,11170,1027.6399999999999,2535.59,7439.219999999998,1061.15,134.04,10801.39,22.34,156.38,44.68,189.89
30,45,Judith Basin,Montana,MT,2198,356.07599999999996,472.57,1305.612,345.086,74.732,2178.218,0.0,8.792,0.0,17.584
30,47,Lake,Montana,MT,28297,5404.727000000001,7272.329000000001,16808.418,3622.0160000000005,594.2370000000001,20685.107,84.891,6649.795,84.891,848.91
30,49,Lewis and Clark,Montana,MT,58449,6838.532999999999,13443.27,37699.605,6254.043,1052.0819999999999,55877.24399999999,175.347,1227.429,350.694,993.633
30,51,Liberty,Montana,MT,2003,274.411,390.585,1141.71,392.588,78.117,1992.985,0.0,2.003,8.012,4.006
30,53,Lincoln,Montana,MT,19193,3512.3190000000004,4164.880999999999,11669.344,2936.5290000000005,403.05300000000005,18463.666,38.386,287.895,76.772,345.474
30,55,McCone,Montana,MT,1805,229.235,380.855,1036.07,337.535,50.54,1752.655,10.83,23.465,7.22,21.66
30,57,Madison,Montana,MT,7274,843.784,1367.5120000000002,4633.5380000000005,1127.47,145.48,7150.342,0.0,50.91799999999999,14.548000000000002,145.48
30,59,Meagher,Montana,MT,1999,343.828,435.78200000000004,1177.4109999999998,353.823,31.984,1969.015,0.0,21.989,3.998,27.986
30,61,Mineral,Montana,MT,4014,710.4780000000001,850.9680000000001,2500.7219999999998,618.156,40.14,3825.342,8.028,84.294,20.07,96.336
30,63,Missoula,Montana,MT,100086,14912.814000000002,22119.006,67558.05,8807.568000000001,1601.376,94481.18400000001,300.258,2502.15,1201.032,1801.5480000000002
30,65,Musselshell,Montana,MT,4497,791.4720000000001,948.8670000000001,2797.134,634.077,116.92200000000001,4389.071999999999,4.497000000000001,67.455,8.994000000000002,85.443
30,67,Park,Montana,MT,15968,1996.0,3337.3119999999994,10283.392,1932.128,415.168,15536.864,79.84,143.71200000000002,63.87200000000001,399.2
30,69,Petroleum,Montana,MT,470,55.93,108.57,277.77,71.91,12.22,464.83,0.0,5.17,0.0,7.05
30,71,Phillips,Montana,MT,4179,664.461,944.4540000000001,2386.209,672.8190000000001,179.697,3798.7110000000002,8.358,292.53,16.716,54.327
30,73,Pondera,Montana,MT,6087,1071.3120000000001,1558.2720000000002,3566.982,827.832,133.91400000000002,5033.9490000000005,12.174000000000001,986.0939999999999,6.087000000000001,60.87
30,75,Powder River,Montana,MT,1705,187.55,371.69,1007.655,277.915,47.74,1672.605,0.0,32.395,1.705,23.87
30,77,Powell,Montana,MT,6999,1133.838,1350.807,4612.341,888.8729999999999,146.979,6551.063999999999,41.994,265.962,27.996000000000002,160.97699999999998
30,79,Prairie,Montana,MT,1105,135.915,173.485,681.785,206.635,41.99,1096.16,0.0,5.525,2.21,6.63
30,81,Ravalli,Montana,MT,39940,5591.6,9066.38,24403.34,5551.66,878.68,38901.56,79.88,399.4,159.76,958.56
30,83,Richland,Montana,MT,9096,1191.576,2101.176,5530.3679999999995,1246.152,218.30399999999997,8868.6,18.192,163.728,18.192,254.688
30,85,Roosevelt,Montana,MT,10524,2757.288,3472.92,5935.536,968.2079999999999,157.86,4020.1680000000006,21.048000000000002,6230.2080000000005,63.144,210.48
30,87,Rosebud,Montana,MT,9212,1658.16,2864.9320000000002,5490.352000000001,764.596,92.12,5757.5,27.636,3224.2,55.272,267.14799999999997
30,89,Sanders,Montana,MT,11057,1890.747,2288.799,6744.77,1802.2910000000002,232.197,10294.067,22.114,497.565,33.171,232.197
30,91,Sheridan,Montana,MT,3524,447.54799999999994,623.7479999999999,2005.156,732.992,165.628,3425.328,10.572000000000001,56.38400000000001,10.572000000000001,49.33599999999999
30,93,Silver Bow,Montana,MT,32982,5244.138000000001,7420.95,20119.02,4485.552,989.46,31563.773999999998,98.946,725.604,164.91,956.4780000000001
30,95,Stillwater,Montana,MT,8493,798.342,1893.9389999999999,5333.604,1129.5690000000002,135.888,8297.661,16.986,84.93,25.479,169.86
30,97,Sweet Grass,Montana,MT,3672,374.5439999999999,859.2479999999999,2206.8720000000003,503.06399999999996,102.81599999999999,3594.8880000000004,3.6720000000000006,18.36,25.703999999999997,62.424
30,99,Teton,Montana,MT,6240,854.88,1466.4,3619.2,960.96,187.2,6040.32,12.48,99.84,18.72,74.88
30,101,Toole,Montana,MT,5031,709.3709999999999,1111.851,3280.212,513.1619999999999,125.775,4678.83,10.062000000000001,241.488,15.093,100.62
30,103,Treasure,Montana,MT,689,86.125,151.58,414.778,99.905,22.737,671.086,0.6890000000000001,13.091,2.7560000000000002,13.091
30,105,Valley,Montana,MT,7143,1042.878,1607.175,4107.225,1242.882,185.718,6300.126,14.286000000000001,707.1569999999999,21.429000000000002,64.28699999999999
30,107,Wheatland,Montana,MT,2037,409.43700000000007,525.5459999999999,1118.313,321.846,71.295,1982.001,4.074000000000001,28.517999999999997,8.148000000000001,26.480999999999998
30,109,Wibaux,Montana,MT,951,120.77699999999999,190.2,533.511,192.102,35.187000000000005,940.5390000000001,0.0,4.755,1.9020000000000001,4.755
30,111,Yellowstone,Montana,MT,136691,16539.610999999997,32942.531,85158.49299999999,15582.774000000001,3007.202,127942.776,683.455,4784.185,820.146,5194.258
31,1,Adams,Nebraska,NE,33070,3340.07,8267.5,19808.93,4001.47,992.1,31581.85,297.63,165.35,826.75,1951.13
31,3,Antelope,Nebraska,NE,7004,826.4720000000001,1680.96,3943.2519999999995,1106.632,273.156,6961.976000000001,7.004000000000001,21.011999999999997,0.0,70.04
31,5,Arthur,Nebraska,NE,378,37.044000000000004,82.02600000000001,221.88600000000002,63.882,9.828000000000001,371.95200000000006,0.0,0.0,4.914000000000001,7.1819999999999995
31,7,Banner,Nebraska,NE,733,59.373000000000005,172.988,447.86300000000006,98.22200000000001,13.927,730.068,0.733,0.733,0.0,43.98
31,9,Blaine,Nebraska,NE,484,72.6,103.09200000000001,271.04,89.05599999999998,20.811999999999998,481.09600000000006,0.0,2.904,0.0,0.9680000000000001
31,11,Boone,Nebraska,NE,5772,577.2,1431.4560000000001,3128.4240000000004,969.696,242.424,5760.456,5.772,0.0,5.772,75.036
31,13,Box Butte,Nebraska,NE,11374,1296.636,2957.24,6722.034000000001,1444.4979999999998,261.602,10748.43,56.87,363.968,68.244,1035.0339999999999
31,15,Boyd,Nebraska,NE,2261,262.276,479.332,1239.0279999999998,436.37300000000005,106.26700000000001,2242.9120000000003,0.0,13.565999999999999,4.522,2.261
31,17,Brown,Nebraska,NE,3328,379.39200000000005,725.5040000000001,1817.0880000000002,628.992,156.416,3294.72,0.0,6.656000000000001,13.312000000000001,33.28
31,19,Buffalo,Nebraska,NE,43572,4531.488,11372.292,27276.072,4095.768,827.868,42526.272000000004,305.00399999999996,174.28799999999998,261.432,2265.744
31,21,Burt,Nebraska,NE,7455,738.045,1751.925,4085.34,1334.445,283.29,7305.9,22.365,82.005,14.91,104.37
31,23,Butler,Nebraska,NE,8720,793.52,2180.0,5014.0,1325.44,209.28,8650.24,8.72,17.44,17.44,200.56
31,25,Cass,Nebraska,NE,25734,1646.976,6613.637999999999,16032.282,2727.8039999999996,360.276,25193.586,128.67,51.468,128.67,463.21200000000005
31,27,Cedar,Nebraska,NE,9066,761.5440000000001,2402.49,4850.31,1495.89,326.37600000000003,9002.537999999999,9.066,18.132,0.0,54.395999999999994
31,29,Chase,Nebraska,NE,3866,390.466,885.314,2188.156,664.952,131.444,3842.804,7.732,3.866,7.732,166.238
31,31,Cherry,Nebraska,NE,6098,756.1519999999999,1475.7160000000001,3555.1339999999996,914.7,152.45,5695.532000000001,6.098000000000001,262.214,42.68599999999999,60.98
31,33,Cheyenne,Nebraska,NE,9993,949.335,2408.313,6015.786,1339.0620000000001,229.83899999999997,9753.168,19.986,79.944,109.92300000000002,459.67799999999994
31,35,Clay,Nebraska,NE,6733,700.232,1622.6530000000002,3851.2760000000003,1084.013,175.058,6652.204000000001,20.198999999999998,26.932000000000002,20.198999999999998,282.786
31,37,Colfax,Nebraska,NE,10433,991.135,2942.1059999999998,5717.284000000001,1429.3210000000001,344.289,10245.206,10.433,41.732,104.33,3296.828
31,39,Cuming,Nebraska,NE,9688,852.5440000000001,2441.376,5299.335999999999,1617.896,329.392,9591.12,19.376,48.44,19.376,765.352
31,41,Custer,Nebraska,NE,11410,1403.43,2806.86,6286.91,1905.47,410.76,11273.08,22.82,68.46,22.82,148.33
31,43,Dakota,Nebraska,NE,20349,2197.692,6308.19,11843.118,1872.108,305.235,18619.335,305.235,488.376,671.5169999999999,5860.512000000001
31,45,Dawes,Nebraska,NE,8636,1381.76,2081.276,5224.78,1096.772,233.172,8074.66,103.63199999999999,336.80400000000003,25.907999999999998,224.53600000000003
31,47,Dawson,Nebraska,NE,24617,2609.402,7311.249,14105.541,2634.019,541.5740000000001,23903.106999999996,246.17,172.319,172.319,7335.866
31,49,Deuel,Nebraska,NE,2004,200.4,410.82,1138.272,370.74,86.17199999999998,1977.948,0.0,10.02,10.02,56.111999999999995
31,51,Dixon,Nebraska,NE,6155,547.795,1581.835,3514.505,880.165,178.495,6087.295,0.0,36.93,24.62,461.625
31,53,Dodge,Nebraska,NE,36078,3463.488,8839.11,20961.318,5195.232,1082.34,35248.206,252.546,144.312,252.546,2345.07
31,55,Douglas,Nebraska,NE,486929,52588.332,131957.759,302869.838,44797.468,7303.935,408046.502,56970.693,2921.5739999999996,10712.438,41875.894
31,57,Dundy,Nebraska,NE,2133,243.162,437.265,1230.741,377.541,85.32,2094.606,0.0,17.064,14.931,76.788
31,59,Fillmore,Nebraska,NE,6385,606.575,1551.555,3473.44,1123.7600000000002,236.245,6314.765,19.155,44.695,6.385,159.625
31,61,Franklin,Nebraska,NE,3421,396.836,738.936,1861.024,667.095,153.945,3397.053,0.0,13.684000000000001,3.4210000000000003,23.947
31,63,Frontier,Nebraska,NE,2795,296.27,676.39,1581.97,447.2,92.235,2764.255,2.795,8.385,8.385,33.54
